,index,id,score,len,label
1325,24,22.1,1.0886296495540928,10,0
1326,24,23.1,1.0650911299673593,5,0
1327,24,23.2,1.0952042226181007,11,0
1328,24,23.4,1.014698476710643,12,0
1329,24,23.5,1.184576522104186,17,0
1330,25,1.1,0.9052276965086962,23,1
1331,25,1.2,0.872789130910294,12,1
1332,25,2.1,1.087973290883702,3,1
1333,25,2.2,1.126054262552249,3,0
1334,25,2.3,1.0722777827683496,7,0
1335,25,3.1,0.8036732280456731,3,1
1336,25,3.2,1.01696438691636,9,1
1337,25,3.3,1.1473697627750568,17,0
1338,25,4.1,0.8725629070313796,20,1
1339,25,4.2,0.9333556282990783,9,1
1340,25,4.3,1.108097499952427,8,0
1341,25,5.1,1.13322272771729,13,1
1342,25,6.1,0.9984560504293297,4,0
1343,25,7.2,0.9952873538236319,1,1
1344,25,7.3,1.0271352609359372,11,1
1345,25,8.1,1.0008011301955984,7,1
1346,25,8.2,1.099801620086625,11,1
1347,25,9.1,1.097154950000932,4,0
1348,25,10.1,1.1059742834454864,3,0
1349,25,10.2,1.0529398547293098,11,1
1350,25,10.3,1.2189678489257667,3,0
1351,25,10.4,1.1123068685752062,9,0
1352,25,11.1,1.1406697915261974,16,1
1353,25,11.2,0.9891793852550157,6,0
1354,25,12.1,0.9247561479113509,4,0
1355,25,12.2,0.6457983538413601,7,0
1356,25,12.3,0.7681804705394306,5,1
1357,25,12.4,0.4749354234577731,8,1
1358,25,12.5,0.9298818212869311,7,1
1359,25,12.6,0.8556622299634603,16,1
1360,25,12.7,1.1542006113953294,9,1
1361,25,13.1,0.9298851557506944,10,0
1362,25,13.2,1.1774463221412281,21,0
1363,25,13.3,0.9298879033240259,22,0
1364,25,13.4,0.980161293486848,11,0
1365,25,14.1,1.1282003977265582,12,1
1366,25,14.2,1.1506509106872818,21,1
1367,25,14.3,1.205659370642314,2,1
1368,25,14.4,1.008184099244871,8,1
1369,25,14.5,1.1073117842128042,8,1
1370,25,14.6,1.14555177051498,8,0
1371,25,15.1,1.1452210296647054,10,1
1372,25,15.2,1.0617343992583397,8,1
1373,25,16.1,0.8164652794145023,4,0
1374,25,17.1,1.0758795399294905,4,0
1375,25,18.1,0.9298999736552568,3,0
1376,25,18.2,1.070051298132156,16,1
1377,25,18.4,1.0502699303750542,2,0
1378,25,18.5,1.1282102353556316,2,0
1379,25,18.6,0.700881654855952,3,0
1380,25,18.7,1.073181394646614,9,0
1381,25,19.1,1.0981591014324317,4,0
1382,25,20.1,0.4466599699388066,3,0
1383,25,20.2,1.1588257975607732,4,1
1384,25,21.1,0.9680790221899874,3,1
1385,25,21.2,0.8799947078682101,14,1
1386,25,21.3,0.7728138344466721,5,0
1387,26,1.1,1.244284187209065,5,0
1388,26,1.2,1.2004150148091708,4,0
1389,26,1.3,1.0759603494035617,7,0
1390,26,1.4,0.9988301645572627,9,1
1391,26,1.5,1.1731519751127997,6,1
1392,26,1.6,1.07568320911183,7,1
1393,26,1.7,1.2077287773016319,10,1
1394,26,1.8,1.1907464209267622,3,1
1395,26,2.1,1.1065410236474646,5,0
1396,26,3.1,1.1643690300025882,4,0
1397,26,3.2,1.1293824791245388,9,1
1398,26,3.4,1.2007242351328187,9,0
1399,26,3.5,0.96653862602475,2,0
1400,26,3.6,0.4037920749424861,4,0
1401,26,3.8,1.1309328399895557,8,0
1402,26,3.9,1.1569624470088065,5,0
1403,26,3.11,1.159962651619006,2,0
1404,26,3.14,0.9665411877940021,3,0
1405,26,3.18,0.34613880505682,6,0
1406,26,3.20,1.1483223248211025,5,0
1407,26,4.1,0.7230376563127829,5,0
1408,26,4.2,0.8902198560135024,12,1
1409,26,4.3,1.221254410371004,10,0
1410,26,4.4,1.2245105121190858,2,0
1411,26,4.5,1.1998951628811874,9,0
1412,26,4.6,1.0427494295287167,9,0
1413,26,4.7,1.1449532965688918,12,0
1414,26,4.8,1.1543855541947199,10,0
1415,26,4.9,1.1627128231357786,4,0
1416,26,4.10,1.1769056417076444,9,0
1417,26,4.11,1.1176195274128373,7,0
1418,26,4.12,0.8673428485237282,2,0
1419,26,4.13,1.225218763589889,10,0
1420,26,4.14,1.2462608549438738,6,0
1421,26,5.1,1.2656272802052868,4,0
1422,26,5.2,1.2423613768462838,4,0
1423,26,5.3,1.091983716445856,8,0
1424,26,5.4,1.0957164059378308,2,0
1425,26,5.6,0.8685830696649944,9,0
1426,26,5.7,1.1274229389959518,2,0
1427,26,5.8,1.1455558910510122,4,0
1428,26,5.10,1.21275949099422,8,0
1429,26,5.11,1.1163796473988603,5,0
1430,26,5.13,0.9665529017988138,2,0
1431,26,5.20,0.966553692956227,6,0
1432,26,5.22,0.3461422279788875,5,0
1433,26,5.24,1.184852608434868,12,0
1434,26,5.25,0.26017122900716805,10,0
1435,26,5.26,0.5708864408208254,2,0
1436,26,5.27,0.7230467102928367,9,0
1437,26,5.28,0.8902313749869224,9,0
1438,26,5.29,0.9665557250932096,12,0
1439,26,5.30,1.1361746867145222,10,0
1440,26,5.32,1.154143068351516,4,0
1441,26,5.33,0.8982320408834844,9,0
1442,26,5.34,1.207116391222764,7,0
1443,26,5.35,0.46945407507082565,2,0
1444,26,5.37,0.6662863343617313,10,0
1445,26,5.38,0.3794281261764446,6,0
1446,26,6.1,1.174038824530748,11,0
1447,26,7.1,1.122555789187767,4,0
1448,26,7.2,1.1892908754235134,6,0
1449,26,7.3,1.1395660357827055,3,0
1450,26,7.4,1.1825326208897322,3,0
1451,26,7.5,0.8568719792853011,5,0
1452,26,7.6,1.1719201197231062,16,1
1453,26,7.7,1.1214490318992048,4,0
1454,26,7.8,1.134110706329046,14,0
1455,26,7.9,0.5267282644785194,7,0
1456,26,7.11,0.8795627389894544,1,0
1457,26,7.12,0.9532830333380226,2,0
1458,26,7.13,0.9071222383386208,11,0
1459,26,7.14,0.7229179257351338,11,0
1460,26,7.16,0.9995854065690466,9,0
1461,26,7.17,0.9207737736177719,2,0
1462,26,7.18,0.8600496472123975,4,0
1463,26,7.20,1.1719251210965904,8,0
1464,26,7.25,1.1321508690416673,6,0
1465,26,7.27,1.198286353214118,11,0
1466,26,8.1,0.6951040539714015,13,1
1467,26,8.2,1.110996426686342,8,0
1468,26,8.3,1.1575613461240368,25,1
1469,26,8.4,0.6100432567526808,3,0
1470,26,8.5,1.1503035966747523,2,0
1471,26,8.6,1.2099117389104772,7,1
1472,26,8.7,1.0036733796531814,10,1
1473,26,8.8,1.1220550411740255,7,1
1474,26,8.9,1.208956168832029,5,1
1475,26,9.1,0.35416234423445836,1,0
1476,26,10.1,1.1010705792887046,4,0
1477,26,10.2,1.108847552540526,12,1
1478,26,10.3,1.1214597161222803,17,0
1479,26,10.4,0.961837990476439,3,0
1480,26,11.1,1.0400009659387062,4,0
1481,26,12.1,0.988807678420514,4,0
1482,26,12.2,0.5267337360098656,6,0
1483,26,12.3,0.8795721435667351,29,1
1484,26,12.4,0.9532929246307169,6,0
1485,26,12.5,0.907130710608142,7,0
1486,26,13.1,0.7229254993543636,12,1
1487,26,13.2,0.9995954764510641,8,1
1488,26,14.1,0.8600585481809314,2,0
1489,26,15.1,1.1321613134429842,2,0
1490,26,15.2,1.1982974189259554,9,0
1491,27,1.1,0.6632721393880217,4,0
1492,27,1.3,0.37405589162767355,3,0
1493,27,1.4,1.18033461578122,21,1
1494,27,1.5,1.133291392739737,5,0
1495,27,2.1,1.1906387050460037,9,1
1496,27,3.1,1.1558748237407532,7,0
1497,27,4.1,1.1883656002628054,3,0
1498,27,4.2,0.8425782386432586,11,1
1499,27,4.3,1.1801410694726844,9,0
1500,27,5.1,1.1436390177148903,6,0
1501,27,5.2,1.1381138649767975,2,0
1502,27,6.1,0.6149960442774645,13,0
1503,27,6.2,0.9438785203522059,9,0
1504,27,6.3,0.9681915265040475,4,0
1505,27,7.1,0.9122952269696776,10,0
1506,27,7.2,0.806159550004089,7,0
1507,27,8.1,1.010090804994416,4,0
1508,27,8.2,0.9427144994389918,4,0
1509,27,9.1,0.9504408542233099,6,0
1510,27,10.1,1.1801570018506764,8,0
1511,27,10.2,1.1452236104761035,6,0
1512,27,10.3,1.221881099286196,10,0
1513,27,10.4,0.7549212701824358,12,0
1514,27,11.1,1.1154972996687356,4,1
1515,27,11.2,1.177090750879965,17,1
1516,27,11.3,0.6685125578253763,6,1
1517,27,12.1,1.1840644061365828,12,0
1518,27,12.2,1.2113746494194135,9,0
1519,27,12.3,1.0155789329746785,12,0
1520,27,12.4,1.1427807226245719,10,0
1521,27,13.1,1.2077821629167156,5,0
1522,27,13.2,0.33315313337448615,7,0
1523,27,13.3,1.115721002738677,2,0
1524,27,14.1,1.122540550847415,12,0
1525,27,14.2,1.1436722233293635,5,1
1526,27,15.1,0.9300204621890612,2,0
1527,27,16.1,1.0750272281214746,22,1
1528,27,17.1,0.9956915529404048,5,0
1529,27,17.2,0.6150128190079756,13,0
1530,27,17.3,0.9439073532646237,8,0
1531,27,18.1,0.9682217106299772,4,0
1532,27,18.2,0.9123210044801908,6,0
1533,27,18.3,0.8061825669675765,2,0
1534,27,18.4,1.0101213963219795,4,0
1535,27,18.5,0.9504677284636754,17,0
1536,27,18.6,1.1452551006238623,5,0
1537,27,18.7,1.2219143880760832,6,0
1538,27,19.1,0.754939741928775,4,0
1539,27,20.1,1.1155274790325937,3,1
1540,27,21.1,1.177122731469769,4,1
1541,27,21.2,0.6685277375471399,2,0
1542,27,21.3,1.1840954680282647,2,0
1543,27,22.1,1.2114064237600353,5,0
1544,28,1.1,0.7378349533414764,4,0
1545,28,1.2,0.7782898612599586,8,0
1546,28,1.3,1.1042502818285311,5,0
1547,28,1.4,1.0608369251198535,52,1
1548,28,2.1,1.1356970423053905,4,1
1549,28,2.2,1.0889365847479784,7,0
1550,28,2.3,0.8174115500680107,8,1
1551,28,2.4,1.1048592435755114,11,1
1552,28,3.1,1.1571811466564959,11,1
1553,28,3.2,1.1192512587160626,5,1
1554,28,4.1,1.018321196675616,5,0
1555,28,4.2,1.1099053053465104,11,0
1556,28,4.3,1.1252042514838307,5,0
1557,28,4.4,0.766352441734853,9,1
1558,28,4.5,1.0078994527700937,6,1
1559,28,5.1,1.0345349728712225,6,0
1560,28,5.2,0.9594676936693167,9,0
1561,28,5.3,0.21470381006382755,3,1
1562,28,5.4,1.046557198979103,16,1
1563,28,5.5,1.0115008887212036,5,0
1564,28,6.1,1.0735277712023135,2,0
1565,28,7.1,1.0312152886903807,6,0
1566,28,7.2,1.1673844606862769,7,1
1567,28,8.1,0.9136655276593802,15,1
1568,29,1.1,0.7282754593322105,4,0
1569,29,1.2,0.6379473897893291,3,0
1570,29,1.3,0.7075589912420673,3,0
1571,29,1.5,1.210186910215925,3,1
1572,29,1.9,1.1114651928042127,9,1
1573,29,1.10,1.0461321576810623,8,1
1574,29,1.11,1.1669575882646388,4,0
1575,29,1.12,1.1997550045828609,4,1
1576,29,2.1,1.1179031695680353,4,0
1577,29,2.2,1.1093349150908538,7,0
1578,29,3.1,0.8491161438442749,5,0
1579,29,3.2,1.1179076990216947,5,0
1580,29,3.3,1.1093395101449088,2,0
1581,29,3.6,1.141737529546917,10,0
1582,29,3.7,1.0042143300311,8,1
1583,29,3.8,0.8190741716958375,3,0
1584,29,3.9,1.1417417137753954,3,0
1585,29,4.2,1.0462979869085764,5,1
1586,29,5.2,1.1855636806966197,2,0
1587,29,5.3,1.0954220545745383,3,0
1588,29,5.10,1.0508588361300129,7,0
1589,29,5.11,1.1158176433405447,11,0
1590,29,5.12,1.0784263800274858,5,0
1591,29,6.1,1.0772846399343332,4,1
1592,29,6.2,0.7532567022723605,5,1
1593,29,6.3,0.83566843850084,4,1
1594,29,6.4,0.8995624123207258,12,1
1595,29,6.5,1.1592749604816452,7,0
1596,29,6.6,1.0830387311138758,9,0
1597,29,6.7,1.1098234993077767,5,1
1598,29,7.1,0.6291473813487074,4,0
1599,29,8.1,1.0806580927543321,4,0
1600,29,9.1,0.8177364271033983,2,1
1601,29,9.2,1.1322776719523482,6,1
1602,29,9.3,1.0896514245834252,17,1
1603,29,9.4,0.9823412926395465,5,0
1604,29,10.1,0.7621734060695781,8,1
1605,29,10.2,1.0907577077748885,2,1
1606,29,10.7,0.874567233384302,9,1
1607,29,10.8,1.0673023535663853,4,0
1608,29,10.12,0.5787148519983194,3,1
1609,29,10.17,1.027529442197996,6,0
1610,29,11.1,1.0273343490353,5,0
1611,29,11.2,1.118748401197285,5,0
1612,29,11.3,1.0455797408738303,14,1
1613,29,11.4,1.0396489399956867,6,1
1614,29,11.5,0.9264061689677026,8,1
1615,29,12.1,1.0972786472787912,3,0
1616,29,12.2,1.0659260229476633,4,1
1617,29,12.5,0.8808805591275757,15,1
1618,29,12.6,1.1551811506364116,3,0
1619,29,12.8,1.1148535940104916,10,0
1620,29,13.1,1.0505841495060433,5,0
1621,29,13.2,1.1382404310046803,24,1
1622,29,13.3,0.8029740581850746,8,0
1623,29,13.4,0.802975500654296,1,0
1624,29,14.1,0.7033503122897697,4,0
1625,29,14.2,1.0049945943840668,3,0
1626,30,1.1,0.7782958406619809,11,1
1627,30,1.2,0.9739148521203594,5,1
1628,30,2.1,0.9488951007725382,7,0
1629,30,3.1,1.1423585410067298,4,0
1630,30,4.1,1.0119477554570238,5,0
1631,30,5.1,1.128479716646107,11,0
1632,30,5.2,0.5802606161007313,5,1
1633,30,5.3,1.11908464040429,5,1
1634,30,5.4,0.7137172882905329,9,1
1635,30,5.5,1.1098829823792005,3,0
1636,30,5.6,1.0000384920623615,17,0
1637,30,5.7,1.077849376476565,7,0
1638,30,5.8,0.7816423729895924,4,1
1639,30,5.9,1.148393636147341,7,0
1640,30,6.1,0.806769656673754,3,0
1641,30,6.2,1.1175339350214157,8,1
1642,30,7.1,0.47075799259446516,5,0
1643,30,7.2,1.0981517678517712,13,0
1644,30,7.3,0.979871729761935,8,0
1645,30,7.4,1.0958862632292075,20,0
1646,30,8.1,1.005150641650825,2,0
1647,30,8.2,1.1189247591056868,10,1
1648,30,8.3,0.9322047833954293,3,0
1649,30,8.4,1.1280958098480114,6,1
1650,30,8.5,1.0613042554781247,9,1
1651,30,8.6,0.9068356740231392,9,1
1652,30,8.7,1.160851544000594,5,1
1653,30,8.8,1.1691753772676576,5,1
1654,30,8.9,1.0792981848769485,8,1
1655,30,8.10,1.2222977491244458,8,1
1656,30,8.11,0.7670030577491392,10,0
1657,30,8.12,0.7670046202910291,2,0
1658,30,9.1,0.657465608390963,5,1
1659,30,9.2,1.1147433055696079,14,1
1660,30,9.3,1.1165777886818073,18,0
1661,30,9.4,1.125924644375045,17,0
1662,30,9.5,1.1151133153823283,13,0
1663,30,9.6,0.7570380404494563,13,0
1664,30,9.7,1.2361444073704164,20,0
1665,30,9.8,1.1138230998289655,29,0
1666,30,9.9,0.13429843294918584,5,0
1667,30,10.1,1.1403404796854342,6,1
1668,30,10.2,1.2223164216833164,6,0
1669,30,10.4,1.1738983990831775,8,0
1670,30,10.5,1.1208525147622703,4,0
1671,30,10.6,1.166589614603117,4,0
1672,30,11.1,1.1798045786233091,6,1
1673,30,11.2,0.9874560422797007,2,0
1674,31,1.1,1.094847462883681,33,1
1675,31,2.1,0.9025702515235943,6,0
1676,31,2.2,1.0270643589246653,6,1
1677,31,2.3,0.7377901034760344,12,1
1678,31,3.1,0.9549176377658479,2,1
1679,31,3.2,1.0423135229858758,15,1
1680,31,3.3,1.0699700389158693,8,1
1681,31,3.4,1.040122728323312,4,1
1682,31,3.5,1.0778737331178332,12,0
1683,31,3.6,1.0623354842660138,10,0
1684,31,4.1,1.0174481460522906,15,0
1685,31,4.2,1.0482435833170602,11,1
1686,31,5.1,1.0318579444918332,9,0
1687,31,5.2,0.9814600892570567,15,1
1688,31,5.3,0.7369618092870148,21,1
1689,31,5.4,1.0468295390398974,6,1
1690,31,5.5,0.9691896990063942,7,1
1691,31,5.6,1.0625138266518355,13,1
1692,31,5.7,1.0972573280823195,7,1
1693,31,5.8,1.0694665359694193,5,0
1694,31,6.1,0.7644959680284974,2,0
1695,31,6.2,1.0410415803067632,3,0
1696,31,6.3,1.01728217351372,12,1
1697,31,6.4,0.9343579412296172,7,1
1698,31,6.5,0.964854355799697,14,1
1699,31,7.1,1.0703659671936592,2,0
1700,31,7.2,0.8340932852219785,5,0
1701,31,7.3,0.7098595057625098,4,0
1702,31,8.1,0.9818309237454862,7,1
1703,31,8.2,0.9717503310911266,16,1
1704,31,8.3,1.0647900996384068,7,1
1705,31,8.4,0.8791190735139202,11,1
1706,31,9.1,0.9935950362623207,7,0
1707,31,9.2,1.0526314563365204,3,0
1708,31,9.3,1.1036368041769902,5,0
1709,31,9.4,1.0521366973791635,4,0
1710,31,10.1,1.0730626308853761,1,1
1711,31,11.1,1.103185538355199,6,0
1712,31,11.2,1.1115815834679523,10,0
1713,32,1.1,1.1169722385471832,12,0
1714,32,1.2,1.0933222115728078,12,0
1715,32,1.3,1.0365046216368743,8,1
1716,32,1.4,1.1414810070983916,14,1
1717,32,1.5,0.9962825927463081,10,0
1718,32,1.6,1.0135752198484445,15,0
1719,32,1.7,0.9100773328258358,12,1
1720,32,1.8,0.859415625623721,18,0
1721,32,1.11,1.1042549468914111,2,0
1722,32,2.1,1.062017128888317,13,0
1723,32,2.2,1.0135824315636364,5,1
1724,32,3.1,1.0665725177804406,3,1
1725,32,3.2,1.0532823394449213,9,1
1726,32,3.3,1.08344377618462,8,0
1727,32,3.4,1.1642465351816647,16,0
1728,32,3.5,0.8363438843629203,7,0
1729,32,3.6,1.072465282020588,22,1
1730,32,3.7,1.1071825969767433,9,1
1731,32,3.8,1.0503213581618684,12,1
1732,32,3.9,0.9831633508265583,12,0
1733,32,3.10,0.6893783542286959,8,0
1734,32,3.12,0.6818323119037889,7,1
1735,32,3.13,1.089931672114863,6,0
1736,32,3.14,1.041427096012538,6,0
1737,32,3.17,1.1420552436872529,11,1
1738,32,3.18,0.08305104190985457,7,1
1739,32,3.19,1.0632066516588279,5,0
1740,32,4.1,1.0718242195145875,4,0
1741,32,4.2,1.0681062965819828,10,0
1742,32,4.3,1.149262549644829,10,0
1743,32,4.4,1.016973250206361,4,1
1744,32,4.5,1.0232911380961103,13,1
1745,32,4.6,1.0681117158192326,5,0
1746,32,4.7,0.765632663101676,6,1
1747,32,5.1,1.0485754130041764,6,1
1748,32,5.2,0.9963177155386861,10,0
1749,32,5.3,0.7043247150557522,4,1
1750,32,6.1,1.12061474828455,2,0
1751,32,6.2,1.0022909760960426,4,0
1752,32,6.4,0.9471963030041425,10,0
1753,32,6.5,0.8712029319229393,10,0
1754,32,6.7,1.0957704738633756,17,0
1755,32,6.8,1.1078526533891484,5,0
1756,32,6.9,1.046249686102875,8,0
1757,32,6.10,1.0360645558055075,6,1
1758,32,6.11,1.098028335782157,7,0
1759,32,7.1,1.04893463495248,5,1
1760,32,7.2,0.7971169698835371,7,0
1761,32,7.3,1.0942555088728165,13,1
1762,32,7.4,1.087374459726906,5,0
1763,32,7.5,1.0007236727203668,5,0
1764,33,1.1,0.9761741108404491,4,0
1765,33,1.2,0.8956845100694333,3,0
1766,33,1.4,1.1201749474342746,3,0
1767,33,1.5,1.1460964468047659,20,1
1768,33,1.6,1.0425541808519192,10,0
1769,33,1.7,1.0373758280491483,1,0
1770,33,2.1,1.1016007930132947,4,0
1771,33,2.3,1.0547660625068958,8,0
1772,33,2.4,0.7590124842572724,9,1
1773,33,2.5,1.1290680699490796,11,1
1774,33,3.1,1.126532421324629,4,1
1775,33,4.1,1.044112805405203,4,0
1776,33,4.2,1.115283688368306,3,0
1777,33,4.3,1.0394088428562238,8,0
1778,33,4.4,1.0826314966255652,15,1
1779,33,4.5,1.1501555530278709,7,1
1780,33,4.6,1.1577825704796285,8,1
1781,33,4.7,1.1163704449581666,33,1
1782,33,5.1,1.1547101248063556,5,1
1783,33,5.3,1.1343287755759417,17,0
1784,33,6.1,1.095537007089785,4,0
1785,33,6.2,1.0121886176115453,3,0
1786,33,6.3,0.6820943670374504,3,0
1787,33,6.4,0.6820956118765813,4,0
1788,33,6.5,1.1498027978174163,8,0
1789,33,6.6,1.1160969573282842,17,1
1790,33,7.1,1.106993867995515,17,0
1791,33,8.1,1.0594464913886594,3,0
1792,33,8.2,1.080810330185666,7,0
1793,33,8.3,1.1403906105338777,4,0
1794,33,9.1,1.0856632337325602,9,0
1795,33,9.2,0.9991297463739256,14,1
1796,33,9.3,1.0614438656692067,3,1
1797,33,9.4,1.1005373382483872,17,1
1798,33,9.5,1.018782144606885,5,1
1799,33,9.6,1.1137062099818995,12,1
1800,33,10.2,1.0382307041624879,2,0
1801,33,10.3,0.6662696588163841,5,0
1802,33,10.4,1.0594566022028342,11,1
1803,33,10.5,1.0808202699979446,3,1
1804,33,10.6,1.1404007787588064,8,1
1805,33,10.7,1.0924116696464994,6,1
1806,33,10.8,1.0614527685116064,13,1
1807,33,10.9,1.115074080241036,3,1
1808,33,10.10,0.9805347668927238,5,0
1809,33,11.1,0.5752438689206383,6,0
1810,33,11.2,1.0996264801257793,8,1
1811,33,11.4,1.093384668888159,19,1
1812,33,12.1,1.1396529676520375,19,1
1813,33,12.2,1.010723569115647,20,1
1814,33,12.3,1.1146583070432603,2,0
1815,33,12.4,0.7484231215081455,5,0
1816,33,12.5,0.2538715368527207,8,1
1817,33,13.1,0.8801656905709573,5,1
1818,33,13.2,1.125855347507378,1,0
1819,33,14.1,1.1233125985116852,3,0
1820,33,14.2,0.6742645333160847,4,0
1821,33,15.1,1.01491082684353,4,0
1822,33,15.2,0.625462736468745,3,1
1823,33,15.3,1.094124920003705,9,1
1824,33,15.4,1.1419001489307616,9,1
1825,33,15.5,0.9980982873438627,4,1
1826,33,15.6,1.0149145812549292,13,1
1827,33,15.7,0.8982889372735411,3,0
1828,33,15.8,0.6254653558577778,2,0
1829,33,16.1,1.0446129374650113,9,1
1830,33,16.2,1.0826160577014905,12,1
1831,33,17.1,1.0905115850445526,3,0
1832,33,17.2,1.1548295343294268,11,1
1833,33,17.3,1.036783867145025,3,1
1834,33,17.4,0.6695542379075773,12,1
1835,33,17.5,1.0149208137927381,6,0
1836,33,17.7,0.9526750701615403,2,0
1837,33,17.8,0.8799607307198195,2,0
1838,33,17.9,0.8504123925623436,3,0
1839,33,17.10,0.6254700064454097,3,0
1840,33,17.11,1.0096565280656669,3,0
1841,33,17.12,1.1338589736723141,3,0
1842,33,17.13,0.947841186685342,9,0
1843,34,1.1,0.767348165444044,3,0
1844,34,1.2,0.25938232560398355,3,0
1845,34,1.4,0.9271663534400221,6,1
1846,34,1.5,1.168117202210424,4,0
1847,34,1.7,1.190763470065408,4,1
1848,34,1.8,0.683834384948926,5,1
1849,34,2.1,1.0625793288671135,1,0
1850,34,2.2,0.6324549783143669,14,0
1851,34,2.3,1.1543665661747475,4,0
1852,34,3.1,1.2159691107153785,19,0
1853,34,3.2,1.0553904868674482,18,0
1854,34,3.3,1.0625825780849918,9,0
1855,34,4.1,0.9354085766847536,13,1
1856,34,5.1,0.632457242082004,6,0
1857,34,5.2,1.1097654158675065,6,0
1858,34,5.3,1.1469727728334687,5,0
1859,34,6.1,1.1596960734897803,2,0
1860,34,6.2,1.224494734656469,13,0
1861,34,6.3,1.0958817769677722,1,0
1862,34,6.4,0.6503504394258421,7,0
1863,34,6.5,1.0625879851069653,5,0
1864,34,6.6,0.9969204707839696,5,0
1865,34,7.1,0.9470640502943207,5,0
1866,34,7.2,0.8890634013298053,10,0
1867,34,7.3,0.632461275678923,7,0
1868,34,8.1,1.0589339642968307,4,1
1869,34,8.2,1.209106282363169,5,1
1870,34,9.1,1.0057721077061301,4,0
1871,34,10.1,1.0221770481236234,4,0
1872,34,10.2,1.029659169598916,7,0
1873,34,10.3,1.141477899883604,12,0
1874,34,11.1,1.1489832882106412,2,0
1875,34,11.2,1.0063339908849744,3,1
1876,34,11.3,1.202746289759574,7,0
1877,34,12.1,1.1240975300725409,2,0
1878,34,12.2,1.134693562177505,6,0
1879,34,12.3,1.0648059213026164,4,0
1880,34,13.1,1.1619519542830479,19,0
1881,34,13.2,1.1891480029268378,3,0
1882,34,13.3,1.12069039296331,6,0
1883,34,13.4,1.0533593554303753,4,0
1884,34,14.1,1.1851505381833598,8,0
1885,34,14.2,1.1233984465488644,10,0
1886,34,15.1,1.160584831255275,9,0
1887,34,15.2,1.1480793410610204,8,0
1888,34,15.3,1.1315612061174454,10,0
1889,34,15.4,1.168082898960459,9,0
1890,34,15.5,1.1800101390649722,10,0
1891,34,15.6,1.117087826908933,2,0
1892,34,15.7,1.1493839288953698,14,0
1893,34,15.8,1.0491365557240229,2,0
1894,34,15.9,1.1113455008350581,4,0
1895,34,16.1,1.1896862472321579,8,0
1896,34,16.2,1.1661906067608268,8,1
1897,34,16.3,0.6203844084842692,10,1
1898,34,16.4,1.0922255157476934,7,0
1899,34,16.5,1.1457653684556925,4,0
1900,34,16.6,1.0626084340373674,2,0
1901,34,16.7,0.7438132969658515,3,0
1902,34,16.8,1.1775692716289305,5,0
1903,34,17.1,1.1812140534269764,3,0
1904,34,17.2,1.1366732634918963,0,0
1905,34,17.3,1.1736495920044367,5,0
1906,34,17.5,1.0761458691780958,5,0
1907,34,17.11,0.6743880779948096,1,0
1908,34,18.1,1.1925661113516752,4,0
1909,34,18.2,1.1796032848797986,12,0
1910,34,18.3,0.3544713567123794,3,0
1911,34,18.4,1.1900266962387716,3,0
1912,34,18.5,1.0263874300035487,5,0
1913,34,18.7,1.2011627910293545,4,0
1914,34,19.1,1.0932952959975535,1,0
1915,34,19.2,0.2736467678428786,5,0
1916,34,19.3,0.5739694401242946,10,1
1917,34,19.4,0.2736474897006752,5,1
1918,34,19.5,0.5739702385914289,2,0
1919,34,19.6,0.7502751986321118,11,1
1920,34,20.1,0.9391451145562186,6,0
1921,34,20.2,0.8124289520908352,5,0
1922,34,20.3,0.9355109158316254,11,0
1923,34,20.4,0.9272003380767291,6,0
1924,34,20.6,1.1232079950284748,3,0
1925,34,21.1,0.6274646960355048,4,1
1926,34,21.2,0.8493832484683136,5,0
1927,34,22.1,0.8209426593907728,3,0
1928,34,22.2,0.9926669621209054,9,0
1929,34,22.3,1.1134278692877386,4,1
1930,34,22.4,1.0552933677704246,8,1
1931,34,22.5,1.1079665531182108,16,1
1932,34,23.1,1.1158486279972992,9,1
1933,34,23.2,1.0443268686886582,6,0
1934,34,24.1,1.1327104447283962,3,1
1935,34,24.2,1.1569443334963827,7,1
1936,34,24.3,1.1353413517136624,9,1
1937,35,1.1,0.901121062533287,3,0
1938,35,1.2,0.8815967760783738,3,0
1939,35,1.4,1.1758976556864735,9,0
1940,35,1.5,0.6941815675544615,4,1
1941,35,1.6,0.9365042434923478,3,1
1942,35,1.7,0.8686576769244984,2,1
1943,35,1.10,0.9938630727252153,8,1
1944,35,1.13,1.1328074610114955,6,1
1945,35,1.14,1.0599208983888948,9,1
1946,35,2.1,1.1235164952785204,3,0
1947,35,3.1,1.115739777933817,8,0
1948,35,4.1,1.0384331223138599,9,1
1949,35,4.2,1.1287612628992543,4,1
1950,35,4.3,1.1422583475921844,9,1
1951,35,4.4,1.1214247798129322,5,1
1952,35,5.1,1.0824380753513643,6,0
1953,35,5.2,0.76395161206599,9,0
1954,35,5.3,1.1287707285857889,15,1
1955,35,5.4,0.5327047522547028,10,1
1956,35,6.1,1.127397092357099,9,1
1957,35,6.2,1.0824459931707482,4,0
1958,35,6.3,0.8563103452248608,13,0
1959,35,7.1,0.8563126464003261,10,1
1960,35,8.1,1.1715672427967552,6,0
1961,35,9.1,1.1208273716690964,7,1
1962,35,9.2,1.0297508865607035,8,1
1963,35,9.3,1.0714373518487208,5,1
1964,35,9.4,0.8331989017328262,8,0
1965,35,9.5,1.0297555624265697,10,0
